"","ProjectName","PlotID","LineID","Meter.Mark","AIM.Species.Woody","AIM.Height.Woody","AIM.Species.Herbaceous","AIM.Height.Herbaceous","AIM.Herbaceous.Habit","AIM.Herbaceous.Duration","HAF.Species.Woody","HAF.Height.Woody","HAF.Species.PF","HAF.Height.PF","HAF.Species.PG","HAF.Height.PG","HAF.Height.Herbaceous","AIM.Height.PG","AIM.Height.PF"
"193","Bruneau FO 2015","BasinCM004","2",25,"ARTRT",87,"BRTE",39,"Graminoid","Annual","ARTRT",143,NA,NA,NA,NA,NA,NA,NA
"194","Bruneau FO 2015","BasinCM004","2",3,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Bruneau FO 2015","BasinCM004","2",4,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Bruneau FO 2015","BasinCM004","2",5,"ARTRW8",82,"POSE",38,"Graminoid","Perennial","ARTRT",112,NA,NA,NA,NA,NA,38,NA
"197","Bruneau FO 2015","BasinCM004","2",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Bruneau FO 2015","BasinCM004","2",7,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Bruneau FO 2015","BasinCM004","2",8,"",NA,"",NA,NA,NA,"ARTRW8",90,NA,NA,NA,NA,NA,NA,NA
"200","Bruneau FO 2015","BasinCM004","2",9,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Bruneau FO 2015","BasinCM004","3",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Bruneau FO 2015","BasinCM004","3",10,"",NA,"POSE",18,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,18,NA
"203","Bruneau FO 2015","BasinCM004","3",11,"",NA,"",NA,NA,NA,"ARTRW8",82,NA,NA,NA,NA,NA,NA,NA
"204","Bruneau FO 2015","BasinCM004","3",12,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Bruneau FO 2015","BasinCM004","3",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PG07",3,3,NA,NA
"206","Bruneau FO 2015","BasinCM004","3",14,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","Bruneau FO 2015","BasinCM004","3",15,"ARTRW8",67,"ELEL5",21,"Graminoid","Perennial",NA,NA,NA,NA,"POSE",30,30,21,NA
"208","Bruneau FO 2015","BasinCM004","3",16,"",NA,"",NA,NA,NA,"ARTRW8",71,NA,NA,"PSSP6",57,57,NA,NA
"209","Bruneau FO 2015","BasinCM004","3",17,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Bruneau FO 2015","BasinCM004","3",18,"",NA,"",NA,NA,NA,"ARTRW8",45,NA,NA,"PG07",10,10,NA,NA
"211","Bruneau FO 2015","BasinCM004","3",19,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PG07",9,9,NA,NA
"212","Bruneau FO 2015","BasinCM004","3",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Bruneau FO 2015","BasinCM004","3",20,"ARTRW8",47,"POSE",30,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,30,NA
"214","Bruneau FO 2015","BasinCM004","3",21,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Bruneau FO 2015","BasinCM004","3",22,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Bruneau FO 2015","BasinCM004","3",23,"",NA,"",NA,NA,NA,NA,NA,"ERPU2",9,NA,NA,9,NA,NA
"217","Bruneau FO 2015","BasinCM004","3",24,"",NA,"",NA,NA,NA,NA,NA,"ERPU2",13,NA,NA,13,NA,NA
"218","Bruneau FO 2015","BasinCM004","3",25,"ARTRW8",70,"BRTE",40,"Graminoid","Annual",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Bruneau FO 2015","BasinCM004","3",3,"",NA,"",NA,NA,NA,"ARTRW8",110,NA,NA,NA,NA,NA,NA,NA
"220","Bruneau FO 2015","BasinCM004","3",4,"",NA,"",NA,NA,NA,"CHVI8",18,NA,NA,NA,NA,NA,NA,NA
"221","Bruneau FO 2015","BasinCM004","3",5,"",NA,"PSSP6",50,"Graminoid","Perennial",NA,NA,NA,NA,"PSSSP6",27,27,50,NA
"222","Bruneau FO 2015","BasinCM004","3",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","Bruneau FO 2015","BasinCM004","3",7,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Bruneau FO 2015","BasinCM004","3",8,"",NA,"",NA,NA,NA,NA,NA,"ERPU2",9,NA,NA,9,NA,NA
"225","Bruneau FO 2015","BasinCM004","3",9,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PG07",6,6,NA,NA
"226","Bruneau FO 2015","BasinCM005","1",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Bruneau FO 2015","BasinCM005","1",10,"",NA,"FEID",35,"Graminoid","Perennial",NA,NA,NA,NA,"ACTH7",30,30,35,NA
"228","Bruneau FO 2015","BasinCM005","1",11,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",44,44,NA,NA
"229","Bruneau FO 2015","BasinCM005","1",12,"",NA,"",NA,NA,NA,NA,NA,"IOAL",4,"POSE",5,5,NA,NA
"230","Bruneau FO 2015","BasinCM005","1",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Bruneau FO 2015","BasinCM005","1",14,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",25,25,NA,NA
"232","Bruneau FO 2015","BasinCM005","1",15,"CHVI8",47,"FEID",52,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,52,NA
"233","Bruneau FO 2015","BasinCM005","1",16,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Bruneau FO 2015","BasinCM005","1",17,"",NA,"",NA,NA,NA,"CHVI8",27,NA,NA,"FEID",57,57,NA,NA
"235","Bruneau FO 2015","BasinCM005","1",18,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Bruneau FO 2015","BasinCM005","1",19,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Bruneau FO 2015","BasinCM005","1",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",20,20,NA,NA
"238","Bruneau FO 2015","BasinCM005","1",20,"CHVI8",34,"PSSP6",68,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",71,71,68,NA
"239","Bruneau FO 2015","BasinCM005","1",21,"",NA,"",NA,NA,NA,"CHVI8",27,NA,NA,"FEID",32,32,NA,NA
"240","Bruneau FO 2015","BasinCM005","1",22,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Bruneau FO 2015","BasinCM005","1",23,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","Bruneau FO 2015","BasinCM005","1",24,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",44,44,NA,NA
"243","Bruneau FO 2015","BasinCM005","1",25,"",NA,"FEID",49,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,49,NA
"244","Bruneau FO 2015","BasinCM005","1",3,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",16,16,NA,NA
"245","Bruneau FO 2015","BasinCM005","1",4,"",NA,"",NA,NA,NA,NA,NA,"IOAL",3,"FEID",63,63,NA,NA
"246","Bruneau FO 2015","BasinCM005","1",5,"",NA,"FEID",26,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,26,NA
"247","Bruneau FO 2015","BasinCM005","1",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",7,7,NA,NA
"248","Bruneau FO 2015","BasinCM005","1",7,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",18,18,NA,NA
"249","Bruneau FO 2015","BasinCM005","1",8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"ACTH7",28,28,NA,NA
"250","Bruneau FO 2015","BasinCM005","1",9,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"ACTH7",29,29,NA,NA
"251","Bruneau FO 2015","BasinCM005","2",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",69,69,NA,NA
"252","Bruneau FO 2015","BasinCM005","2",10,"",NA,"PSSP6",61,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,61,NA
"253","Bruneau FO 2015","BasinCM005","2",11,"",NA,"",NA,NA,NA,NA,NA,"IOAL",7,NA,NA,7,NA,NA
"254","Bruneau FO 2015","BasinCM005","2",12,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",5,5,NA,NA
"255","Bruneau FO 2015","BasinCM005","2",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","Bruneau FO 2015","BasinCM005","2",14,"",NA,"",NA,NA,NA,NA,NA,"IOAL",8,NA,NA,8,NA,NA
"257","Bruneau FO 2015","BasinCM005","2",15,"",NA,"POSE",32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,32,NA
"258","Bruneau FO 2015","BasinCM005","2",16,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","Bruneau FO 2015","BasinCM005","2",17,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Bruneau FO 2015","BasinCM005","2",18,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",44,44,NA,NA
"261","Bruneau FO 2015","BasinCM005","2",19,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Bruneau FO 2015","BasinCM005","2",2,"",NA,"",NA,NA,NA,NA,NA,"IOAL",10,NA,NA,10,NA,NA
"263","Bruneau FO 2015","BasinCM005","2",20,"",NA,"FEID",66,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,66,NA
"264","Bruneau FO 2015","BasinCM005","2",21,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","Bruneau FO 2015","BasinCM005","2",22,"",NA,"",NA,NA,NA,NA,NA,"IOAL",10,NA,NA,10,NA,NA
"266","Bruneau FO 2015","BasinCM005","2",23,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",78,78,NA,NA
"267","Bruneau FO 2015","BasinCM005","2",24,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",36,36,NA,NA
"268","Bruneau FO 2015","BasinCM005","2",25,"",NA,"FEID",46,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",55,55,46,NA
"269","Bruneau FO 2015","BasinCM005","2",3,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",54,54,NA,NA
"270","Bruneau FO 2015","BasinCM005","2",4,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PSSP6",62,62,NA,NA
"271","Bruneau FO 2015","BasinCM005","2",5,"",NA,"FEID",51,"Graminoid","Perennial",NA,NA,NA,NA,"POSE",28,28,51,NA
"272","Bruneau FO 2015","BasinCM005","2",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","Bruneau FO 2015","BasinCM005","2",7,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",74,74,NA,NA
"274","Bruneau FO 2015","BasinCM005","2",8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Bruneau FO 2015","BasinCM005","2",9,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",63,63,NA,NA
"276","Bruneau FO 2015","BasinCM005","3",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Bruneau FO 2015","BasinCM005","3",10,"",NA,"FEID",70,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,70,NA
"278","Bruneau FO 2015","BasinCM005","3",11,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Bruneau FO 2015","BasinCM005","3",12,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Bruneau FO 2015","BasinCM005","3",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PSSP6",74,74,NA,NA
"281","Bruneau FO 2015","BasinCM005","3",14,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Bruneau FO 2015","BasinCM005","3",15,"",NA,"BRTE",27,"Graminoid","Annual",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Bruneau FO 2015","BasinCM005","3",16,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Bruneau FO 2015","BasinCM005","3",17,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Bruneau FO 2015","BasinCM005","3",18,"",NA,"",NA,NA,NA,"CHVI8",24,NA,NA,NA,NA,NA,NA,NA
"286","Bruneau FO 2015","BasinCM005","3",19,"",NA,"",NA,NA,NA,NA,NA,"IOAL",9,NA,NA,9,NA,NA
"287","Bruneau FO 2015","BasinCM005","3",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",55,55,NA,NA
"288","Bruneau FO 2015","BasinCM005","3",20,"",NA,"PSSP6",54,"Graminoid","Perennial",NA,NA,NA,NA,"PG07",10,10,54,NA
"289","Bruneau FO 2015","BasinCM005","3",21,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Bruneau FO 2015","BasinCM005","3",22,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Bruneau FO 2015","BasinCM005","3",23,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Bruneau FO 2015","BasinCM005","3",24,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Bruneau FO 2015","BasinCM005","3",25,"",NA,"FEID",66,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",67,67,66,NA
"294","Bruneau FO 2015","BasinCM005","3",3,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",44,44,NA,NA
"295","Bruneau FO 2015","BasinCM005","3",4,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Bruneau FO 2015","BasinCM005","3",5,"",NA,"FEID",59,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,59,NA
"297","Bruneau FO 2015","BasinCM005","3",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",27,27,NA,NA
"298","Bruneau FO 2015","BasinCM005","3",7,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",67,67,NA,NA
"299","Bruneau FO 2015","BasinCM005","3",8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Bruneau FO 2015","BasinCM005","3",9,"",NA,"",NA,NA,NA,"ARTRW8",85,NA,NA,"FEID",48,48,NA,NA
"301","Bruneau FO 2015","BigCM015","1",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Bruneau FO 2015","BigCM015","1",10,"",NA,"KOMA",37,"Graminoid","Perennial",NA,NA,NA,NA,"KOMA",21,21,37,NA
"303","Bruneau FO 2015","BigCM015","1",11,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Bruneau FO 2015","BigCM015","1",12,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PSSP6",28,28,NA,NA
"305","Bruneau FO 2015","BigCM015","1",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",32,32,NA,NA
"306","Bruneau FO 2015","BigCM015","1",14,"",NA,"",NA,NA,NA,"ARTRV",38,NA,NA,"FEID",28,28,NA,NA
"307","Bruneau FO 2015","BigCM015","1",15,"ARTRV",71,"FEID",32,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,32,NA
"308","Bruneau FO 2015","BigCM015","1",16,"",NA,"",NA,NA,NA,"ARTRV",53,NA,NA,NA,NA,NA,NA,NA
"309","Bruneau FO 2015","BigCM015","1",17,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",23,23,NA,NA
"310","Bruneau FO 2015","BigCM015","1",18,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","Bruneau FO 2015","BigCM015","1",19,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","Bruneau FO 2015","BigCM015","1",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","Bruneau FO 2015","BigCM015","1",20,"ARTRV",82,"FEID",30,"Graminoid","Perennial","ARTRV",82,"LUPINPF",13,NA,NA,13,30,NA
"314","Bruneau FO 2015","BigCM015","1",21,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","Bruneau FO 2015","BigCM015","1",22,"",NA,"",NA,NA,NA,"ARTRV",71,NA,NA,"FEID",22,22,NA,NA
"316","Bruneau FO 2015","BigCM015","1",23,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",44,44,NA,NA
"317","Bruneau FO 2015","BigCM015","1",24,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",41,41,NA,NA
"318","Bruneau FO 2015","BigCM015","1",25,"",NA,"FEID",45,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",33,33,45,NA
"319","Bruneau FO 2015","BigCM015","1",3,"",NA,"",NA,NA,NA,NA,NA,"PHHO",2,NA,NA,2,NA,NA
"320","Bruneau FO 2015","BigCM015","1",4,"",NA,"",NA,NA,NA,NA,NA,"ERUM",8,"FEID",40,40,NA,NA
"321","Bruneau FO 2015","BigCM015","1",5,"ARTRV",52,"FEID",33,"Graminoid","Perennial","ARTRV",45,NA,NA,NA,NA,NA,33,NA
"322","Bruneau FO 2015","BigCM015","1",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",24,24,NA,NA
"323","Bruneau FO 2015","BigCM015","1",7,"",NA,"",NA,NA,NA,"ARTRV",30,NA,NA,"FEID",42,42,NA,NA
"324","Bruneau FO 2015","BigCM015","1",8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",7,7,NA,NA
"325","Bruneau FO 2015","BigCM015","1",9,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",10,10,NA,NA
"326","Bruneau FO 2015","BigCM015","2",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",21,21,NA,NA
"327","Bruneau FO 2015","BigCM015","2",10,"",NA,"CAREX",10,"Sedge","Perennial",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Bruneau FO 2015","BigCM015","2",11,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"CAREX",11,11,NA,NA
"329","Bruneau FO 2015","BigCM015","2",12,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Bruneau FO 2015","BigCM015","2",13,"",NA,"",NA,NA,NA,NA,NA,"PHHO",5,"FEID",40,40,NA,NA
"331","Bruneau FO 2015","BigCM015","2",14,"",NA,"",NA,NA,NA,"ARTRV",53,NA,NA,"FEID",41,41,NA,NA
"332","Bruneau FO 2015","BigCM015","2",15,"ARTRV",58,"FEID",15,"Graminoid","Perennial","ARTRV",51,NA,NA,NA,NA,NA,15,NA
"333","Bruneau FO 2015","BigCM015","2",16,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",27,27,NA,NA
"334","Bruneau FO 2015","BigCM015","2",17,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Bruneau FO 2015","BigCM015","2",18,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Bruneau FO 2015","BigCM015","2",19,"",NA,"",NA,NA,NA,"ARTRV",69,NA,NA,"FEID",43,43,NA,NA
"337","Bruneau FO 2015","BigCM015","2",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Bruneau FO 2015","BigCM015","2",20,"ARTRV",40,"LUPINPF",8,"Forb","Perennial",NA,NA,"AGGL",9,NA,NA,9,NA,8
"339","Bruneau FO 2015","BigCM015","2",21,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","Bruneau FO 2015","BigCM015","2",22,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Bruneau FO 2015","BigCM015","2",23,"",NA,"",NA,NA,NA,NA,NA,"PHHO",6,"KOMA",30,30,NA,NA
"342","Bruneau FO 2015","BigCM015","2",24,"",NA,"",NA,NA,NA,"ARTRV",60,NA,NA,"KOMA",20,20,NA,NA
"343","Bruneau FO 2015","BigCM015","2",25,"ARTRV",40,"FEID",43,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,43,NA
"344","Bruneau FO 2015","BigCM015","2",3,"",NA,"",NA,NA,NA,"ARTRV",61,NA,NA,NA,NA,NA,NA,NA
"345","Bruneau FO 2015","BigCM015","2",4,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Bruneau FO 2015","BigCM015","2",5,"",NA,"FEID",41,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,41,NA
"347","Bruneau FO 2015","BigCM015","2",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Bruneau FO 2015","BigCM015","2",7,"",NA,"",NA,NA,NA,"ARTRV",53,NA,NA,"FEID",54,54,NA,NA
"349","Bruneau FO 2015","BigCM015","2",8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",25,25,NA,NA
"350","Bruneau FO 2015","BigCM015","2",9,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Bruneau FO 2015","BigCM015","3",1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Bruneau FO 2015","BigCM015","3",10,"ARTRV",46,"FEID",50,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",39,39,50,NA
"353","Bruneau FO 2015","BigCM015","3",11,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",36,36,NA,NA
"354","Bruneau FO 2015","BigCM015","3",12,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",32,32,NA,NA
"355","Bruneau FO 2015","BigCM015","3",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Bruneau FO 2015","BigCM015","3",14,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Bruneau FO 2015","BigCM015","3",15,"ARTRV",62,"FEID",37,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,37,NA
"358","Bruneau FO 2015","BigCM015","3",16,"",NA,"",NA,NA,NA,NA,NA,"AGGL",8,NA,NA,8,NA,NA
"359","Bruneau FO 2015","BigCM015","3",17,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Bruneau FO 2015","BigCM015","3",18,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",43,43,NA,NA
"361","Bruneau FO 2015","BigCM015","3",19,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Bruneau FO 2015","BigCM015","3",2,"",NA,"",NA,NA,NA,"ARTRV",37,NA,NA,NA,NA,NA,NA,NA
"363","Bruneau FO 2015","BigCM015","3",20,"",NA,"FEID",29,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",46,46,29,NA
"364","Bruneau FO 2015","BigCM015","3",21,"",NA,"",NA,NA,NA,"ARTRV",56,NA,NA,"CAREX",7,7,NA,NA
"365","Bruneau FO 2015","BigCM015","3",22,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"KOMA",17,17,NA,NA
"366","Bruneau FO 2015","BigCM015","3",23,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Bruneau FO 2015","BigCM015","3",24,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","Bruneau FO 2015","BigCM015","3",25,"",NA,"FEID",40,"Graminoid","Perennial",NA,NA,NA,NA,NA,NA,NA,40,NA
"369","Bruneau FO 2015","BigCM015","3",3,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Bruneau FO 2015","BigCM015","3",4,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"FEID",45,45,NA,NA
"371","Bruneau FO 2015","BigCM015","3",5,"",NA,"FEID",54,"Graminoid","Perennial",NA,NA,NA,NA,"FEID",54,54,54,NA
"372","Bruneau FO 2015","BigCM015","3",6,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Bruneau FO 2015","BigCM015","3",7,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",40,40,NA,NA
"374","Bruneau FO 2015","BigCM015","3",8,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"ELEL5",30,30,NA,NA
"375","Bruneau FO 2015","BigCM015","3",9,"",NA,"",NA,NA,NA,NA,NA,"PHLO2",4,NA,NA,4,NA,NA
"376","Bruneau FO 2015","BigCM020","1",1,"",NA,"",NA,NA,NA,"ARTRV",80,NA,NA,"FEID",15,15,NA,NA
"377","Bruneau FO 2015","BigCM020","1",10,"PUTR2",57,"FEID",63,"Graminoid","Perennial",NA,NA,NA,NA,"POSE",34,34,63,NA
"378","Bruneau FO 2015","BigCM020","1",11,"",NA,"",NA,NA,NA,"ARTRV",70,NA,NA,NA,NA,NA,NA,NA
"379","Bruneau FO 2015","BigCM020","1",12,"",NA,"",NA,NA,NA,"ARTRV",70,NA,NA,"FEID",51,51,NA,NA
"380","Bruneau FO 2015","BigCM020","1",13,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","Bruneau FO 2015","BigCM020","1",14,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"ELEL5",33,33,NA,NA
"382","Bruneau FO 2015","BigCM020","1",15,"",NA,"PSSP6",69,"Graminoid","Perennial",NA,NA,NA,NA,"PSSP6",78,78,69,NA
"383","Bruneau FO 2015","BigCM020","1",16,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"PSSP6",57,57,NA,NA
"384","Bruneau FO 2015","BigCM020","1",17,"",NA,"",NA,NA,NA,"CHVI8",52,NA,NA,NA,NA,NA,NA,NA
"385","Bruneau FO 2015","BigCM020","1",18,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","Bruneau FO 2015","BigCM020","1",19,"",NA,"",NA,NA,NA,"ARTRV",31,NA,NA,"FEID",36,36,NA,NA
"387","Bruneau FO 2015","BigCM020","1",2,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"POSE",18,18,NA,NA
"388","Bruneau FO 2015","BigCM020","1",20,"",NA,"PSSP6",69,"Graminoid","Perennial",NA,NA,NA,NA,"PSSP6",50,50,69,NA
